,method_key,dataset_key,compression_kwargs,balancing_kwargs,seed,time,status,checksum,bias_h1,bias_l2_h1,time2
12,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",12,34.008946895599365,Done,2804.5740444459097,0.04445302215135076,0.048294238823376724,42.857150077819824
13,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",13,36.06958293914795,Done,2351.3787945701083,0.06336504892756858,0.0900129366926324,41.74860763549805
14,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",14,25.864904642105103,Done,2241.9775389577285,0.11968583036918815,0.1468007416399593,29.43923258781433
15,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",15,25.182798862457275,Done,2704.31846600419,0.03101864496663493,0.0418089548420087,28.327160358428955
16,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",16,26.008405447006226,Done,2154.7405816545784,0.04115843797144729,0.059049257762120805,31.47452712059021
17,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",17,29.627643585205078,Done,2389.4638909734203,0.14427546009369907,0.1920358832286243,34.903531551361084
18,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",18,28.983304500579834,Done,2555.573369061002,0.04162503849244424,0.0514227387998509,33.99953603744507
19,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",19,30.326348781585693,Done,2316.276231747563,0.07509267572947545,0.09008375116632725,35.990442752838135
20,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",20,27.52325940132141,Done,2275.4514774018126,0.4790735021005943,0.6611363293417076,33.01317310333252
21,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",21,26.674572706222534,Done,2413.212128111431,0.09302141565933517,0.12883252367850465,30.686214923858643
22,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",22,29.26315212249756,Done,2321.2664295194695,0.02733353986637336,0.027335717907169356,34.740110635757446
23,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",23,28.876253128051758,Done,2116.3856041455274,0.05494247596785158,0.05599376184365167,34.27828621864319
24,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",24,30.84066390991211,Done,2584.6960668298016,0.01522085810340039,0.020606198441872288,36.04111886024475
25,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",25,44.90235733985901,Done,2346.0810046420206,0.08583206106416957,0.09144400935108359,51.70910859107971
26,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",26,34.221638917922974,Done,2231.8718000033364,0.08966934234699851,0.09693426013028061,41.25417637825012
27,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",27,28.76913332939148,Done,2627.356147197176,0.06037121245715486,0.06915956581501212,37.13369393348694
28,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",28,32.45369005203247,Done,2284.7952141870496,0.07707161664860153,0.09707218397136091,40.39765238761902
29,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",29,34.20396184921265,Done,2722.409197221916,0.09202379921393601,0.10586154316346155,40.62518119812012
30,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",30,34.61172103881836,Done,2541.5948350051535,0.029879208043318988,0.030428448982101872,40.822420835494995
31,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",31,34.54317283630371,Done,2303.999192762076,0.04611647903663028,0.04995007424492423,41.231143951416016
32,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",32,36.077510356903076,Done,2188.484182433942,0.008717027994969928,0.012776826031239466,42.99122214317322
33,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",33,32.00225019454956,Done,2442.440363820503,0.16271550860097228,0.19359590929776033,38.00098991394043
34,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",34,35.4078528881073,Done,2673.0442707105162,0.068130321775448,0.09180557404906474,43.481360912323
35,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",35,29.618185997009277,Done,2479.228483548582,0.07406733841396392,0.10130396960180138,36.42250466346741
36,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",36,31.93707513809204,Done,2624.686854190929,0.06730308983134164,0.09269629074667764,40.257917165756226
37,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",37,35.02355885505676,Done,2353.142109049695,0.10987420304463885,0.14373171686045183,44.59995484352112
38,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",38,35.38052248954773,Done,2385.4320072638375,0.1698484687058488,0.2335830626810522,44.936387062072754
39,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",39,32.990334272384644,Done,2472.4219150802496,0.03499786054545382,0.03587211134125741,41.93735694885254
40,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",40,32.14638090133667,Done,2676.94635902079,0.02943195117119632,0.031075992922595094,39.35224509239197
41,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",41,30.235673189163208,Done,2304.4088932391655,0.10372364943282977,0.14820892356064727,36.0905179977417
42,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",42,31.76792883872986,Done,2407.115908490637,0.04125474471876789,0.055675313598095424,37.583308696746826
43,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",43,34.82615542411804,Done,2419.100667378188,0.04674618200679438,0.046883643874691704,40.4837920665741
44,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",44,26.871986627578735,Done,2631.8681283664655,0.09774026655250136,0.10856086467452418,32.71801042556763
45,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",45,28.66658878326416,Done,2541.426132637696,0.0757508901554981,0.09100471913748696,33.66435885429382
46,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",46,30.38157868385315,Done,2721.3165123300023,0.0266382707205408,0.03910930048951803,35.186323404312134
47,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",47,30.289189100265503,Done,2285.130325806811,0.35731559044682154,0.48595897324632903,35.56497573852539
48,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",48,33.81190633773804,Done,2342.9321401228985,0.06736009462379222,0.07462973228435234,39.977941274642944
49,"NSM+KB (linear, lmb0.0001) (k10 neural_different_outputs 10 100000 True 0.01 [200] [200] 0)",News,"{'fitter_class': 'NSMBalancingScoreFitter', 'model': 'neural_different_outputs', 'balancing_x_dim': 10, 'batch_size': 100000, 'early_stopping': True, 'init_lr': 0.01, 'layer_dims_balancing_x': [200], 'layer_dims_output': [200], 'weight_decay': 0}","{'kernel': 'linear', 'lmb': 0.0001}",49,30.86014723777771,Done,2173.4068130343876,0.09217205431430087,0.10923752526524935,37.577369689941406
