,method_key,dataset_key,compression_kwargs,balancing_kwargs,seed,time,status,checksum,bias_h1,bias_l2_h1,time2
0,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",0,28.03924059867859,Done,2293.717403566159,0.207142372707257,0.24324055460589375,31.79176926612854
1,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",1,27.52116584777832,Done,2732.08117885045,0.2483756473358566,0.30539400556647517,31.594807147979736
2,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",2,25.504688024520874,Done,2391.024532802661,0.09665906845676997,0.11200410583001659,29.40218472480774
3,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",3,25.535603523254395,Done,2408.330944730992,0.1735630000360026,0.25000125140932417,29.381834268569946
4,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",4,24.423055171966553,Done,2691.403927040199,0.3609801055622479,0.4555660014185987,28.002034664154053
5,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",5,25.31851553916931,Done,2722.3457942040327,0.4099797621233858,0.5099692922354947,29.096023082733154
6,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",6,25.70089817047119,Done,2416.1454963351457,0.1322187623992023,0.15227748149494186,30.26052975654602
7,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",7,25.83673930168152,Done,2276.0533576931844,0.25326186138217843,0.35153148940865375,29.397690773010254
8,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",8,28.023048162460327,Done,2775.3698135247405,0.3678254462629431,0.43290434000568606,32.6712806224823
9,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",9,35.88978385925293,Done,2464.162421030651,0.09046057636753002,0.11336919362833855,39.627748012542725
10,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",10,25.11787486076355,Done,2442.6488519970976,0.4442187870580332,0.6270401727262077,29.07603120803833
11,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",11,26.646787405014038,Done,2152.57109317188,0.1318257355537261,0.16925559227167872,30.54685068130493
12,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",12,26.054781436920166,Done,2804.5740444459097,0.33274393239195704,0.39617851744351334,29.89816379547119
13,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",13,25.700634241104126,Done,2351.3787945701083,0.2570815985517951,0.35142479624577266,29.993765592575073
14,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",14,26.55216121673584,Done,2241.9775389577285,0.17274025410447738,0.2122485363766743,29.8032968044281
15,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",15,26.554523706436157,Done,2704.31846600419,0.4993363892470641,0.6496140723128551,30.287640810012817
16,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",16,26.386595726013184,Done,2154.7405816545784,0.3832005925002877,0.5610164457885738,30.37510371208191
17,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",17,28.914568662643433,Done,2389.4638909734203,0.1746950142757216,0.21925401893345664,32.09820795059204
18,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",18,24.90948987007141,Done,2555.573369061002,0.15559514261394178,0.21320773519228586,28.479843139648438
19,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",19,26.89015221595764,Done,2316.276231747563,0.26080244294729865,0.35021692209547495,31.468043565750122
20,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",20,19.49178123474121,Done,2275.4514774018126,0.3870817580149528,0.5441950511493933,22.62621784210205
21,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",21,25.695529460906982,Done,2413.212128111431,0.15075939080970116,0.19824481087079052,30.20833945274353
22,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",22,26.70483088493347,Done,2321.2664295194695,0.18988443671618147,0.26252114473599303,30.36324906349182
23,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",23,26.246052503585815,Done,2116.3856041455274,0.11643013983816793,0.15387827316209304,29.330516815185547
24,"PCA+KB (linear, lmb0.0001) (k10)",News,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",24,24.55861210823059,Done,2584.6960668298016,0.24920956636899108,0.3269348527826807,29.433961153030396
