,method_key,dataset_key,compression_kwargs,balancing_kwargs,seed,time1,status,checksum,bias
34,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",34,1.3526256084442139,Done,532.755189714652,43.397038138124145
35,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",35,1.4042060375213623,Done,510.04429150648883,77.04152159824937
36,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",36,1.4672820568084717,Done,565.4146409151415,32.587212852329635
37,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",37,1.8067619800567627,Done,576.103197843988,48.876738245605615
38,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",38,1.8632335662841797,Done,514.2598685480507,43.92951554929714
39,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",39,2.012054920196533,Done,546.6924395471768,86.6951906457671
40,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",40,1.9312798976898193,Done,526.5948502709085,82.20567004009087
41,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",41,1.9729821681976318,Done,523.6622210637858,49.05523445708721
42,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",42,1.330235242843628,Done,534.2164557072026,88.8505379309066
43,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",43,1.4851574897766113,Done,541.0005087604198,76.19134113299614
44,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",44,2.0821008682250977,Done,542.484559803416,53.27728749619482
45,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",45,1.9689795970916748,Done,564.3581568592143,82.6713855906853
46,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",46,1.8509483337402344,Done,562.2773478552928,38.40184869733658
47,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",47,1.798731803894043,Done,538.5627960013469,91.84776372019974
48,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",48,1.4553630352020264,Done,567.3499539934564,80.49437809909887
49,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",49,2.014676570892334,Done,541.1364569130644,73.24278832634047
50,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",50,1.4472787380218506,Done,531.3946126894904,99.5075454532521
51,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",51,1.8061413764953613,Done,520.4651060643486,77.5014364180748
52,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",52,1.8369629383087158,Done,510.5599287862907,100.26652097614456
53,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",53,1.6350843906402588,Done,547.6908403658535,89.79783300476146
54,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",54,1.6062343120574951,Done,527.618894931223,72.70650019836305
55,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",55,1.694810152053833,Done,537.030293969389,60.2934885798533
56,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",56,1.6447596549987793,Done,521.5293988715715,39.37735644552755
57,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",57,1.9813151359558105,Done,531.8339081747165,50.067056472038885
58,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",58,1.7492520809173584,Done,514.3193194777742,51.172849963685366
59,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",59,1.9779531955718994,Done,530.4033116115369,91.07547968156021
60,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",60,1.8026230335235596,Done,512.2433436869746,52.49376896426389
61,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",61,1.2526357173919678,Done,552.4243624203157,52.54616175025715
62,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",62,1.715620994567871,Done,556.2244585299829,54.04008394590231
63,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",63,1.918407917022705,Done,542.2374315123432,22.571433755395653
64,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",64,1.7862119674682617,Done,532.8767564918667,83.01504218658278
65,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",65,1.1410706043243408,Done,536.9374509657249,36.41639797966075
66,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",66,1.6144905090332031,Done,524.4152912160187,58.172962009044
67,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",67,1.2154042720794678,Done,508.7683522465328,52.0191242740013
68,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",68,1.935807466506958,Done,537.5649859294163,76.89326784475719
69,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",69,1.7523977756500244,Done,545.1165637370871,13.237202205029853
70,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",70,1.600670337677002,Done,531.7112467246963,43.029646300755545
71,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",71,2.0305800437927246,Done,542.855537073914,51.57433853881617
72,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",72,1.8388526439666748,Done,548.7245256587896,85.60676819297535
73,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",73,1.3653156757354736,Done,534.0279963200497,48.36515729609486
74,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",74,1.6893622875213623,Done,536.6366316007765,48.69073163610228
75,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",75,1.3544738292694092,Done,533.8556060503024,52.13448046117482
76,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",76,1.7357873916625977,Done,537.5810292923671,86.89968708930382
77,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",77,1.5880331993103027,Done,521.22629702625,47.51913488065493
78,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",78,1.7809629440307617,Done,551.219910008983,39.79040309770332
79,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",79,1.6130611896514893,Done,555.9024170608391,96.83065071888704
80,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",80,1.4973242282867432,Done,526.5678037747404,94.08912328521771
81,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",81,2.236523389816284,Done,520.3901767578634,48.287001675383756
82,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",82,2.063307523727417,Done,540.1859890036134,50.84290515152136
83,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",83,1.4418210983276367,Done,536.2351306786668,77.45762343672544
84,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",84,1.6225848197937012,Done,564.1786357649279,90.37240947336605
85,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",85,1.6158390045166016,Done,538.1435451598833,44.407754218004456
86,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",86,2.018848419189453,Done,549.7746733291076,90.60345507355181
87,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",87,1.9411849975585938,Done,516.8490128610503,40.64833585071424
88,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",88,1.1611478328704834,Done,533.6334394136148,57.94250856443265
89,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",89,1.6334457397460938,Done,561.2616937361184,41.68391279788944
90,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",90,1.1998066902160645,Done,534.5166003290063,82.04886200246807
91,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",91,1.5140483379364014,Done,544.2298162978145,63.98509854769045
92,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",92,1.6231155395507812,Done,545.2954554950422,59.83929499365774
93,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",93,1.5367696285247803,Done,519.4350589329063,19.852606381945122
94,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",94,1.798356294631958,Done,511.4245445288195,89.60864934170256
95,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",95,1.52931809425354,Done,543.1033632237538,83.7112080973329
96,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",96,1.295804738998413,Done,525.3227069120401,84.90901428307842
97,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",97,1.6338539123535156,Done,546.5565501662473,81.79511940759627
98,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",98,1.776940107345581,Done,548.3489700979444,15.205087671749851
99,"PCA+KB (linear, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'linear', 'lmb': 0.0001}",99,1.5007092952728271,Done,539.0954755383044,5.708896866263785
