,method_key,dataset_key,compression_kwargs,balancing_kwargs,seed,time1,status,checksum,bias
30,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",30,1.5893843173980713,Done,567.0567799834796,1.7353462427646278
31,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",31,1.673100233078003,Done,551.4673717686484,6.512612098548992
32,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",32,1.3864383697509766,Done,533.3225256432846,4.8845180441151825
33,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",33,1.5953600406646729,Done,520.0613232381139,12.082450408963282
34,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",34,1.529149055480957,Done,532.755189714652,14.796225817876575
35,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",35,1.420516014099121,Done,510.04429150648883,23.679554497334976
36,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",36,2.039151430130005,Done,565.4146409151415,3.3206925461211725
37,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",37,1.6626992225646973,Done,576.103197843988,7.22909915381441
38,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",38,1.6657698154449463,Done,514.2598685480507,9.669699447306286
39,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",39,1.947843313217163,Done,546.6924395471768,17.342146008194284
40,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",40,1.8942997455596924,Done,526.5948502709085,31.53320036952895
41,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",41,1.9333076477050781,Done,523.6622210637858,11.485846922699047
42,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",42,1.663581132888794,Done,534.2164557072026,9.991765902024007
43,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",43,1.9414336681365967,Done,541.0005087604198,4.912913317527959
44,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",44,2.013674020767212,Done,542.484559803416,0.9739197732922591
45,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",45,1.8085062503814697,Done,564.3581568592143,5.135779015040335
46,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",46,1.5614104270935059,Done,562.2773478552928,7.555725205566311
47,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",47,1.6517291069030762,Done,538.5627960013469,5.833390935963827
48,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",48,1.66621732711792,Done,567.3499539934564,0.8641618043012116
49,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",49,1.9643385410308838,Done,541.1364569130644,7.850240753465286
50,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",50,1.4655437469482422,Done,531.3946126894904,16.48694918567964
51,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",51,1.9448840618133545,Done,520.4651060643486,13.220291829675283
52,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",52,1.7163093090057373,Done,510.5599287862907,2.744039137738177
53,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",53,1.7644505500793457,Done,547.6908403658535,25.662825853450776
54,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",54,1.8355157375335693,Done,527.618894931223,24.69311676477453
55,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",55,2.0327465534210205,Done,537.030293969389,6.047926286129602
56,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",56,1.9637765884399414,Done,521.5293988715715,9.717892457774497
57,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",57,1.9847321510314941,Done,531.8339081747165,16.014372083936664
58,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",58,1.5389537811279297,Done,514.3193194777742,13.268146678573878
59,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",59,1.5698766708374023,Done,530.4033116115369,10.713964609394225
60,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",60,1.7367215156555176,Done,512.2433436869746,25.620340528712187
61,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",61,1.8567657470703125,Done,552.4243624203157,0.42951242284745206
62,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",62,1.7397000789642334,Done,556.2244585299829,8.851241825950638
63,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",63,1.7202589511871338,Done,542.2374315123432,1.352148864611351
64,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",64,1.6637039184570312,Done,532.8767564918667,18.910626399162012
65,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",65,1.9498205184936523,Done,536.9374509657249,19.266716800064863
66,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",66,1.4649949073791504,Done,524.4152912160187,2.507881755103746
67,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",67,1.9600956439971924,Done,508.7683522465328,12.87917468461061
68,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",68,1.9344310760498047,Done,537.5649859294163,2.578465935231705
69,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",69,1.6926567554473877,Done,545.1165637370871,6.7890992913348995
70,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",70,1.8077607154846191,Done,531.7112467246963,17.828308278804144
71,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",71,1.8524749279022217,Done,542.855537073914,0.7229430337067697
72,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",72,1.8701801300048828,Done,548.7245256587896,0.7929802458587503
73,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",73,1.8586046695709229,Done,534.0279963200497,10.184664954241804
74,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",74,1.814589262008667,Done,536.6366316007765,3.192965150147522
75,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",75,2.1155967712402344,Done,533.8556060503024,39.02046872332808
76,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",76,1.389413833618164,Done,537.5810292923671,1.0689686324772438
77,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",77,1.9116730690002441,Done,521.22629702625,4.92679204130512
78,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",78,1.8450431823730469,Done,551.219910008983,13.534639782174935
79,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",79,1.7812137603759766,Done,555.9024170608391,5.198575815124634
80,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",80,2.081024646759033,Done,526.5678037747404,6.652303848522919
81,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",81,1.782278060913086,Done,520.3901767578634,17.57419652237928
82,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",82,1.753333330154419,Done,540.1859890036134,12.130449351815358
83,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",83,1.7475409507751465,Done,536.2351306786668,9.29101809683926
84,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",84,1.961815357208252,Done,564.1786357649279,7.350611964319157
85,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",85,2.3419578075408936,Done,538.1435451598833,21.54178608482769
86,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",86,1.905672311782837,Done,549.7746733291076,11.596897304811563
87,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",87,1.4401068687438965,Done,516.8490128610503,6.826768309382103
88,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",88,1.4809770584106445,Done,533.6334394136148,29.455592224554977
89,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",89,1.8710501194000244,Done,561.2616937361184,0.39884729901083915
90,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",90,1.9922447204589844,Done,534.5166003290063,2.482377249206614
91,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",91,1.6731035709381104,Done,544.2298162978145,10.12705306288207
92,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",92,1.8741121292114258,Done,545.2954554950422,10.970584498081372
93,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",93,1.4910857677459717,Done,519.4350589329063,26.698624249854255
94,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",94,1.8671321868896484,Done,511.4245445288195,7.0551195897597765
95,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",95,1.4948487281799316,Done,543.1033632237538,19.20995707259251
96,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",96,1.6246733665466309,Done,525.3227069120401,13.424155091715022
97,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",97,1.6491425037384033,Done,546.5565501662473,5.423921533757635
98,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",98,1.8930330276489258,Done,548.3489700979444,14.449017637306746
99,"PCA+KB (energy, lmb0.0001) (k10)",TBI,{'k': 10},"{'kernel': 'energy', 'lmb': 0.0001}",99,1.1733975410461426,Done,539.0954755383044,9.42142947626909
