,method_key,dataset_key,compression_kwargs,balancing_kwargs,seed,time1,status,checksum,bias
52,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",52,1.410818338394165,Done,510.5599287862907,16.223307982586398
53,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",53,1.595592975616455,Done,547.6908403658535,0.2428790923833688
54,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",54,1.5067496299743652,Done,527.618894931223,7.540581944030322
55,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",55,1.5567858219146729,Done,537.030293969389,6.211137964704825
56,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",56,1.442455768585205,Done,521.5293988715715,11.864467910492344
57,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",57,1.2623484134674072,Done,531.8339081747165,2.0460694791739726
58,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",58,1.5561010837554932,Done,514.3193194777742,22.08572161580112
59,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",59,1.309377670288086,Done,530.4033116115369,5.319493567808507
60,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",60,1.2293152809143066,Done,512.2433436869746,11.45681499767381
61,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",61,1.441807746887207,Done,552.4243624203157,5.07641269563981
62,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",62,1.5218901634216309,Done,556.2244585299829,21.050201623186943
63,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",63,1.1949236392974854,Done,542.2374315123432,15.08248886427797
64,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",64,1.1119415760040283,Done,532.8767564918667,5.040631019049897
65,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",65,1.210690975189209,Done,536.9374509657249,7.409960055446312
66,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",66,1.133423089981079,Done,524.4152912160187,17.026902457561867
67,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",67,1.1755924224853516,Done,508.7683522465328,12.40846203566526
68,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",68,1.4254517555236816,Done,537.5649859294163,6.9920936377210765
69,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",69,1.6728312969207764,Done,545.1165637370871,0.41350295551094973
70,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",70,1.0975453853607178,Done,531.7112467246963,9.845530777365745
71,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",71,1.3243873119354248,Done,542.855537073914,4.597437836498834
72,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",72,1.064441442489624,Done,548.7245256587896,14.30870110556397
73,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",73,1.0756556987762451,Done,534.0279963200497,18.089162028064806
74,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",74,1.1077265739440918,Done,536.6366316007765,26.693132376176777
75,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",75,1.228182315826416,Done,533.8556060503024,2.2552390085189913
76,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",76,1.3570783138275146,Done,537.5810292923671,3.504182193143656
77,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",77,1.4859089851379395,Done,521.22629702625,29.88660285944853
78,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",78,1.2892770767211914,Done,551.219910008983,39.721058135023895
79,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",79,1.4170234203338623,Done,555.9024170608391,7.429840662007521
80,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",80,1.460928201675415,Done,526.5678037747404,26.540730335847996
81,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",81,1.5363423824310303,Done,520.3901767578634,40.62595617329289
82,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",82,1.3727259635925293,Done,540.1859890036134,3.5921834240968806
83,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",83,1.2903313636779785,Done,536.2351306786668,23.364621751022128
84,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",84,1.5136032104492188,Done,564.1786357649279,3.8337804379519085
85,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",85,1.4733302593231201,Done,538.1435451598833,12.600270684541748
86,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",86,1.5284957885742188,Done,549.7746733291076,7.674865025688163
87,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",87,1.1755211353302002,Done,516.8490128610503,1.7685766778199863
88,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",88,1.5744454860687256,Done,533.6334394136148,7.595339621160747
89,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",89,1.5913653373718262,Done,561.2616937361184,2.872407051783391
90,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",90,1.4291157722473145,Done,534.5166003290063,25.52658855860815
91,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",91,1.1993858814239502,Done,544.2298162978145,7.7878561573064005
92,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",92,1.532846450805664,Done,545.2954554950422,5.786609883401027
93,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",93,1.525757074356079,Done,519.4350589329063,28.67510198327068
94,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",94,1.598433256149292,Done,511.4245445288195,0.7486007282820424
95,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",95,1.5629205703735352,Done,543.1033632237538,6.980343124275173
96,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",96,1.1605446338653564,Done,525.3227069120401,6.583057667648994
97,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",97,1.2854461669921875,Done,546.5565501662473,14.043872300329689
98,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",98,1.4505116939544678,Done,548.3489700979444,0.5698795455761854
99,"PS+KB (linear, lmb0.0001) (GradientBoostingClassifier, logitsFalse)",TBI,"{'model': 'GradientBoostingClassifier', 'logits': False}","{'kernel': 'linear', 'lmb': 0.0001}",99,1.5578234195709229,Done,539.0954755383044,28.16998013330027
